stock_symbol,date,open,high,low,close,adj_close,volume
CRM,12-07-2010,22.8575,23.1875,22.629999,22.9625,22.9625,4533600
CRM,13-07-2010,23.217501,23.57,23,23.4125,23.4125,6200400
CRM,14-07-2010,23.74,24.1075,23.594999,23.932501,23.932501,8605200
CRM,15-07-2010,23.975,24.0525,23.6075,23.997499,23.997499,6092400
CRM,16-07-2010,23.8225,23.8475,22.9475,23.012501,23.012501,7004400
CRM,19-07-2010,23.0075,23.387501,22.887501,23.157499,23.157499,7998400
CRM,20-07-2010,22.6425,23.3225,22.362499,23.280001,23.280001,6506800
CRM,21-07-2010,23.424999,23.620001,22.955,23.040001,23.040001,5971600
CRM,22-07-2010,23.432501,24.1075,23.375,23.9825,23.9825,6374400
CRM,23-07-2010,23.93,25.075001,23.672501,24.942499,24.942499,12543200
CRM,26-07-2010,25,25.372499,24.717501,25.0175,25.0175,10813600
CRM,27-07-2010,25.1525,25.245001,24.4375,24.700001,24.700001,6792000
CRM,28-07-2010,24.635,24.9375,24.3675,24.5275,24.5275,4661600
CRM,29-07-2010,24.870001,24.995001,24.067499,24.4475,24.4475,6449600
CRM,30-07-2010,24.2125,24.860001,24.025,24.737499,24.737499,5489200
CRM,02-08-2010,25.275,25.622499,25.014999,25.477501,25.477501,6564400
CRM,03-08-2010,25.4475,25.4925,25.0625,25.252501,25.252501,5140000
CRM,04-08-2010,25.299999,25.942499,25.245001,25.889999,25.889999,5920000
CRM,05-08-2010,25.865,25.865,25.475,25.672501,25.672501,4642400
CRM,06-08-2010,25.355,25.605,24.969999,25.5825,25.5825,5499600
CRM,09-08-2010,25.59,26.110001,25.5375,26.014999,26.014999,6108400
CRM,10-08-2010,25.49,25.615,25.217501,25.4125,25.4125,7448000
CRM,11-08-2010,24.780001,24.8125,24.309999,24.477501,24.477501,9782400
CRM,12-08-2010,23.924999,24.450001,23.775,24.237499,24.237499,10554000
CRM,13-08-2010,24.245001,24.549999,24.1175,24.309999,24.309999,7770400
CRM,16-08-2010,24.2225,24.370001,23.9375,24.157499,24.157499,7285200
CRM,17-08-2010,24.5975,25.16,24.377501,24.8325,24.8325,9106400
CRM,18-08-2010,24.875,24.9725,24.4925,24.8325,24.8325,7196000
CRM,19-08-2010,24.860001,24.975,24.09,24.102501,24.102501,13326800
CRM,20-08-2010,26.0625,28.247499,26.035,28.1875,28.1875,42439200
CRM,23-08-2010,27.68,28.35,27.1875,28.07,28.07,27180400
CRM,24-08-2010,27.110001,28.5375,27.075001,28.3225,28.3225,27593200
CRM,25-08-2010,27.955,28.360001,27.34,28.047501,28.047501,18384000
CRM,26-08-2010,28.067499,28.325001,27.450001,27.459999,27.459999,13586400
CRM,27-08-2010,27.6325,28.049999,26.8125,27.870001,27.870001,12054800
CRM,30-08-2010,27.5425,28.07,27.2675,27.2925,27.2925,8872800
CRM,31-08-2010,27.1325,27.6625,27.077499,27.469999,27.469999,12160400
CRM,01-09-2010,27.9725,29.202499,27.825001,29.1,29.1,20854800
CRM,02-09-2010,28.9925,29.897499,28.907499,29.780001,29.780001,14759600
CRM,03-09-2010,29.940001,30.362499,29.59,29.907499,29.907499,16477200
CRM,07-09-2010,29.754999,30.112499,29.7125,29.9125,29.9125,7971600
CRM,08-09-2010,30.1075,30.3225,29.785,29.9475,29.9475,8782000
CRM,09-09-2010,30.49,30.5,29.3125,29.4125,29.4125,10284000
CRM,10-09-2010,29.627501,29.842501,29.127501,29.355,29.355,9489600
CRM,13-09-2010,29.717501,30,29.225,29.647499,29.647499,10162800
CRM,14-09-2010,29.1875,29.725,29.127501,29.445,29.445,11873600
CRM,15-09-2010,29.372499,29.4375,28.825001,29.202499,29.202499,9294800
CRM,16-09-2010,29.09,29.424999,28.985001,29.23,29.23,8204000
CRM,17-09-2010,29.495001,29.549999,28.9375,29.184999,29.184999,10694000
CRM,20-09-2010,29.4575,30.942499,29.305,30.785,30.785,16048000
CRM,21-09-2010,30.695,30.735001,30.174999,30.3475,30.3475,9337600
CRM,22-09-2010,30.3375,30.372499,29.5,29.672501,29.672501,10432800
CRM,23-09-2010,29.475,29.860001,29.1775,29.372499,29.372499,8086400
CRM,24-09-2010,29.924999,30.262501,29.67,29.834999,29.834999,10028000
CRM,27-09-2010,29.827499,29.887501,29.2075,29.26,29.26,6844400
CRM,28-09-2010,29.469999,29.5,28.415001,28.692499,28.692499,12415200
CRM,29-09-2010,28.7325,28.945,27.795,28.395,28.395,15104000
CRM,30-09-2010,28.68,29.1,27.9375,27.950001,27.950001,13821600
CRM,01-10-2010,28.272499,28.2875,27.629999,28,28,10276400
CRM,04-10-2010,27.922501,28.247499,27.469999,28.02,28.02,9086400
CRM,05-10-2010,28.5,28.727501,28.105,28.477501,28.477501,10483200
CRM,06-10-2010,28.530001,28.530001,24.48,26.237499,26.237499,64562800
CRM,07-10-2010,26.705,26.747499,25.567499,26.23,26.23,28779200
CRM,08-10-2010,26.2225,26.702499,25.727501,26.467501,26.467501,14123600
CRM,11-10-2010,26.452499,26.4725,24.940001,24.977501,24.977501,23921200
CRM,12-10-2010,24.952499,26.594999,24.690001,26.3675,26.3675,25572000
CRM,13-10-2010,26.719999,27.297501,26.5075,26.827499,26.827499,18388400
CRM,14-10-2010,26.8825,26.985001,26.262501,26.84,26.84,10725600
CRM,15-10-2010,27.1,27.192499,26.7075,27.094999,27.094999,9300400
CRM,18-10-2010,27.23,27.23,25.995001,26.407499,26.407499,13386400
CRM,19-10-2010,25.272499,26.342501,25.112499,25.907499,25.907499,12371200
CRM,20-10-2010,26.127501,26.450001,25.549999,26.1075,26.1075,7460800
CRM,21-10-2010,26.202499,26.885,26.025,26.325001,26.325001,7202000
CRM,22-10-2010,26.3675,27.217501,26.172501,26.985001,26.985001,6678400
CRM,25-10-2010,27.407499,28.4125,27.377501,28.137501,28.137501,15242000
CRM,26-10-2010,27.9175,28.195,27.5825,27.965,27.965,8191600
CRM,27-10-2010,28.6075,28.987499,28.012501,28.764999,28.764999,11044800
CRM,28-10-2010,28.879999,29.032499,28.1325,28.75,28.75,6473600
CRM,29-10-2010,28.7125,29.25,28.575001,29.0175,29.0175,6098800
CRM,01-11-2010,29.084999,29.112499,28.155001,28.4375,28.4375,7495200
CRM,02-11-2010,28.567499,28.997499,28.27,28.8575,28.8575,5524000
CRM,03-11-2010,28.9475,29.227501,28.41,29.112499,29.112499,8425600
CRM,04-11-2010,29.5,29.84,28.397499,28.5075,28.5075,12630400
CRM,05-11-2010,28.700001,28.785,28.1075,28.2925,28.2925,8197600
CRM,08-11-2010,28.475,29.0975,28.125,28.625,28.625,9884400
CRM,09-11-2010,28.545,28.82,28.182501,28.692499,28.692499,9503200
CRM,10-11-2010,28.695,29.522499,28.610001,29.469999,29.469999,10510800
CRM,11-11-2010,28.827499,29.522499,28.387501,29.182501,29.182501,9027200
CRM,12-11-2010,28.895,29.540001,28.66,28.752501,28.752501,7510400
CRM,15-11-2010,28.825001,29,28.327499,28.407499,28.407499,8118000
CRM,16-11-2010,28.127501,28.407499,27.3025,27.754999,27.754999,9161600
CRM,17-11-2010,27.8025,28.165001,27.372499,27.5375,27.5375,9602000
CRM,18-11-2010,28.2875,29.129999,28.182501,28.942499,28.942499,20036800
CRM,19-11-2010,31.6,34.327499,31.6,34.185001,34.185001,63398800
CRM,22-11-2010,33.825001,35.047501,33.82,34.9575,34.9575,22693600
CRM,23-11-2010,34.314999,35.735001,34.299999,35.625,35.625,25506800
CRM,24-11-2010,35.452499,36.357498,35.16,36.2925,36.2925,17630000
CRM,26-11-2010,35.575001,36.612499,35.575001,36.4575,36.4575,6282400
CRM,29-11-2010,36,36.5,35.657501,35.952499,35.952499,13376000
CRM,30-11-2010,35.537498,36.037498,34.779999,34.805,34.805,23892800
CRM,01-12-2010,35.517502,36.244999,35.48,36.009998,36.009998,12007600
CRM,02-12-2010,36.055,36.369999,35.587502,35.755001,35.755001,12354800
CRM,03-12-2010,35.474998,36.047501,35.474998,35.702499,35.702499,8988400
CRM,06-12-2010,35.997501,36.419998,35.279999,36.307499,36.307499,10564000
CRM,07-12-2010,37.25,37.424999,36.2775,36.310001,36.310001,15427200
CRM,08-12-2010,37.272499,37.66,36.5,37.645,37.645,16046400
CRM,09-12-2010,37.814999,37.814999,36.817501,37.122501,37.122501,12301600
CRM,10-12-2010,37.1525,37.5,36.709999,37.1525,37.1525,9740800
CRM,13-12-2010,37.4725,37.490002,35.945,35.970001,35.970001,11158400
CRM,14-12-2010,36.002499,36.162498,34,34.080002,34.080002,22624000
CRM,15-12-2010,33.9175,34.459999,33.512501,33.93,33.93,14452800
CRM,16-12-2010,34.119999,34.645,33.8125,34.3825,34.3825,8933600
CRM,17-12-2010,34.5,34.702499,34.099998,34.125,34.125,9222800
CRM,20-12-2010,34.195,34.25,33.002499,33.552502,33.552502,10931200
CRM,21-12-2010,33.8475,35,33.794998,34.7575,34.7575,11824000
CRM,22-12-2010,34.564999,34.700001,33.8125,33.8825,33.8825,10308400
CRM,23-12-2010,33.802502,33.9725,33.279999,33.860001,33.860001,8708400
CRM,27-12-2010,33.810001,33.837502,33.127499,33.502499,33.502499,6361600
CRM,28-12-2010,33.692501,33.692501,33.077499,33.330002,33.330002,4158800
CRM,29-12-2010,33.362499,33.592499,33.0825,33.237499,33.237499,5374800
CRM,30-12-2010,33.1325,33.349998,32.91,33.060001,33.060001,4775200
CRM,31-12-2010,32.919998,33.0425,32.415001,33,33,8038800
CRM,03-01-2011,33.282501,34.535,33.282501,34.150002,34.150002,11284400
CRM,04-01-2011,34.612499,34.672501,33.349998,33.922501,33.922501,9003600
CRM,05-01-2011,34.087502,35.5625,33.875,35.549999,35.549999,14439200
CRM,06-01-2011,36.040001,36.172501,35.355,35.834999,35.834999,11770400
CRM,07-01-2011,35.834999,35.834999,34.625,35.555,35.555,8480400
CRM,10-01-2011,35.252499,35.799999,35,35.66,35.66,6548400
CRM,11-01-2011,35.967499,35.967499,35.017502,35.279999,35.279999,6034800
CRM,12-01-2011,35.732498,35.8475,35.060001,35.41,35.41,6154400
CRM,13-01-2011,35.497501,36.32,35.174999,35.962502,35.962502,9465600
CRM,14-01-2011,35.75,36.654999,35.692501,36.6175,36.6175,7626800
CRM,18-01-2011,36.282501,36.404999,35.68,36.0825,36.0825,8289600
CRM,19-01-2011,36.165001,36.209999,34.705002,35.209999,35.209999,9199200
CRM,20-01-2011,33.302502,33.927502,32.25,32.947498,32.947498,20682000
CRM,21-01-2011,33.209999,33.842499,33,33.060001,33.060001,9462000
CRM,24-01-2011,32.060001,32.645,31.625,31.9575,31.9575,16000400
CRM,25-01-2011,31.4125,31.855,30.5075,30.9925,30.9925,17782400
CRM,26-01-2011,31.85,32.27,31.612499,32.072498,32.072498,10467200
CRM,27-01-2011,32.435001,32.75,31.8575,32.060001,32.060001,8052800
CRM,28-01-2011,32.560001,33.5,32.3475,32.9025,32.9025,16472400
CRM,31-01-2011,32.959999,33.110001,32.102501,32.285,32.285,9790400
CRM,01-02-2011,32.505001,33.262501,32,32.91,32.91,8712000
CRM,02-02-2011,32.889999,34.240002,32.880001,33.77,33.77,10083600
CRM,03-02-2011,33.7575,34.119999,33.224998,33.5425,33.5425,7934000
CRM,04-02-2011,33.822498,34.677502,33.59,34.487499,34.487499,9096000
CRM,07-02-2011,34.52,34.674999,34.044998,34.224998,34.224998,9052800
CRM,08-02-2011,34.25,34.467499,33.682499,34.075001,34.075001,8430800
CRM,09-02-2011,33.8825,34.075001,33.314999,33.612499,33.612499,6094000
CRM,10-02-2011,33.290001,34.59,33.075001,34.490002,34.490002,8619600
CRM,11-02-2011,34.372501,35.514999,34.025002,35.377499,35.377499,8576000
CRM,14-02-2011,35.209999,36.0625,35.209999,35.555,35.555,7187200
CRM,15-02-2011,36.272499,36.625,35.377499,35.622501,35.622501,9969600
CRM,16-02-2011,35.6875,35.900002,35.384998,35.6875,35.6875,6031600
CRM,17-02-2011,35.514999,35.625,35.052502,35.235001,35.235001,8726800
CRM,18-02-2011,35.375,35.862499,35.157501,35.77,35.77,7945200
CRM,22-02-2011,35.205002,35.424999,33.814999,34.1875,34.1875,10088800
CRM,23-02-2011,34.162498,34.672501,32.584999,33.342499,33.342499,13047600
CRM,24-02-2011,33.665001,34.0425,33.025002,33.580002,33.580002,17460000
CRM,25-02-2011,36.375,37,34.322498,34.7075,34.7075,31779600
CRM,28-02-2011,34.212502,34.355,32.09,33.067501,33.067501,27566400
CRM,01-03-2011,33.165001,33.220001,31.809999,32.012501,32.012501,18276400
CRM,02-03-2011,32.125,33.057499,31.75,32.002499,32.002499,15532800
CRM,03-03-2011,32.485001,32.919998,32.025002,32.517502,32.517502,13414000
CRM,04-03-2011,32.91,32.987499,32.084999,32.4925,32.4925,15894000
CRM,07-03-2011,32.244999,32.740002,31.305,32.005001,32.005001,14676400
CRM,08-03-2011,31.860001,32.2925,31.549999,31.83,31.83,9297200
CRM,09-03-2011,31.645,32.02,31.290001,31.9275,31.9275,8771600
CRM,10-03-2011,31.4275,31.985001,30.9375,31.799999,31.799999,12660000
CRM,11-03-2011,31.25,32.322498,31.247499,31.967501,31.967501,8255200
CRM,14-03-2011,31.405001,32.072498,31.045,31.235001,31.235001,12072400
CRM,15-03-2011,30.139999,31.692499,30.059999,31.387501,31.387501,11552400
CRM,16-03-2011,31.3475,32.0625,30.7875,31.040001,31.040001,16580000
CRM,17-03-2011,31.4725,31.559999,30.522499,30.5825,30.5825,12206000
CRM,18-03-2011,31.0375,31.057501,29.415001,30.002501,30.002501,18676400
CRM,21-03-2011,30.195,31.5375,29.725,31.105,31.105,13904000
CRM,22-03-2011,30.965,31.0525,30.190001,30.372499,30.372499,12389200
CRM,23-03-2011,30.227501,30.705,29.752501,30.530001,30.530001,10310800
CRM,24-03-2011,31.424999,32.349998,31.15,32.3125,32.3125,17210800
CRM,25-03-2011,32.337502,32.560001,31.807501,31.862499,31.862499,11244000
CRM,28-03-2011,31.9825,32.237499,31.4125,31.997499,31.997499,6440000
CRM,29-03-2011,31.772499,32.360001,31.5275,31.85,31.85,8300400
CRM,30-03-2011,31.977501,33.695,31.875,33.622501,33.622501,16511600
CRM,31-03-2011,33.1175,33.490002,32.922501,33.395,33.395,10954800
CRM,01-04-2011,33.740002,34.172501,33.32,33.529999,33.529999,11558400
CRM,04-04-2011,33.650002,33.709999,33.029999,33.5275,33.5275,5995600
CRM,05-04-2011,33.282501,33.595001,32.862499,33.4025,33.4025,9096400
CRM,06-04-2011,33.549999,33.737499,32.3475,32.857498,32.857498,10189200
CRM,07-04-2011,33.342499,33.669998,33,33.490002,33.490002,10424800
CRM,08-04-2011,33.630001,33.939999,33.375,33.662498,33.662498,9205200
CRM,11-04-2011,33.645,34.27,33.5,33.654999,33.654999,9428000
CRM,12-04-2011,33.200001,33.357498,32.702499,33.205002,33.205002,9804400
CRM,13-04-2011,33.552502,33.797501,33.205002,33.595001,33.595001,8226400
CRM,14-04-2011,33.279999,33.599998,33,33.255001,33.255001,7064400
CRM,15-04-2011,33.327499,33.57,32.8825,33.432499,33.432499,7830000
CRM,18-04-2011,33.119999,33.25,32.637501,33.047501,33.047501,8340000
CRM,19-04-2011,32.93,33.139999,32.049999,32.6325,32.6325,10565600
CRM,20-04-2011,33.700001,35.615002,33.525002,35.52,35.52,22222400
CRM,21-04-2011,35.227501,35.497501,34.7425,34.967499,34.967499,9527600
CRM,25-04-2011,34.970001,34.970001,34.424999,34.702499,34.702499,7109600
CRM,26-04-2011,34.772499,35.1325,34.060001,34.4025,34.4025,7600000
CRM,27-04-2011,34.327499,34.8125,33.445,34.755001,34.755001,7540400
CRM,28-04-2011,34.525002,34.75,33.7775,34.462502,34.462502,6931200
CRM,29-04-2011,34.372501,34.875,34.067501,34.650002,34.650002,5418400
CRM,02-05-2011,34.904999,34.924999,33.884998,34.047501,34.047501,7436000
CRM,03-05-2011,34.002499,34.077499,32.945,33.415001,33.415001,7590800
CRM,04-05-2011,33.310001,33.380001,32.287498,32.9175,32.9175,8614800
CRM,05-05-2011,32.4925,33.200001,32.465,32.7425,32.7425,7002800
CRM,06-05-2011,33.4025,33.682499,32.672501,33.080002,33.080002,6811200
CRM,09-05-2011,33.147499,33.3475,32.672501,33.177502,33.177502,4015600
CRM,10-05-2011,33.389999,33.900002,33.192501,33.842499,33.842499,5544400
CRM,11-05-2011,33.889999,34.247501,33.255001,33.595001,33.595001,4794000
CRM,12-05-2011,33.625,34,32.932499,33.872501,33.872501,5315200
CRM,13-05-2011,33.939999,34.397499,33.68,33.727501,33.727501,5549600
CRM,16-05-2011,33.224998,33.470001,32.005001,32.240002,32.240002,11210000
CRM,17-05-2011,32.165001,32.705002,31.8125,32.52,32.52,11950400
CRM,18-05-2011,32.547501,33.720001,32.525002,33.5625,33.5625,10472000
CRM,19-05-2011,33.970001,34.357498,33.387501,33.952499,33.952499,17094000
CRM,20-05-2011,36.310001,37.43,35.625,36.6525,36.6525,42194400
CRM,23-05-2011,36.052502,36.695,35.807499,36.325001,36.325001,15792000
CRM,24-05-2011,36.947498,38.087502,36.8825,37.650002,37.650002,22720800
CRM,25-05-2011,37.134998,37.967499,37.075001,37.732498,37.732498,11510400
CRM,26-05-2011,37.247501,38.497501,37.247501,38.389999,38.389999,11574800
CRM,27-05-2011,38.247501,38.3125,37.752499,37.825001,37.825001,9974800
CRM,31-05-2011,38.0075,38.064999,37.2775,38.064999,38.064999,8816000
CRM,01-06-2011,37.697498,38.009998,36.299999,36.445,36.445,12743600
CRM,02-06-2011,36.400002,37.275002,36.272499,37.060001,37.060001,7535600
CRM,03-06-2011,36.119999,36.7425,35.965,36.247501,36.247501,7051200
CRM,06-06-2011,36.119999,36.345001,35.490002,35.7075,35.7075,7246800
CRM,07-06-2011,35.825001,35.945,35.227501,35.509998,35.509998,7660400
